gmina_code,gmina_name,powiat_code,voivodeship_code,population,lat,lon
2014004,gmina_podlaskie_14_04,2014,20,14205,53.30802,22.17159
2014005,gmina_podlaskie_14_05,2014,20,3761,53.07655,22.44852
2014006,gmina_podlaskie_14_06,2014,20,48474,53.19684,22.23198
2015001,gmina_podlaskie_15_01,2015,20,66676,53.17506,22.7913
2015002,gmina_podlaskie_15_02,2015,20,24638,53.07263,22.52774
2015003,gmina_podlaskie_15_03,2015,20,18374,52.9978,22.63223
2015004,gmina_podlaskie_15_04,2015,20,26133,53.49354,22.46775
2015005,gmina_podlaskie_15_05,2015,20,48387,53.13774,22.47512
2015006,gmina_podlaskie_15_06,2015,20,8337,53.22217,22.55871
2015007,gmina_podlaskie_15_07,2015,20,12418,53.31377,22.46853
2016001,gmina_podlaskie_16_01,2016,20,56485,53.85966,23.32545
2016002,gmina_podlaskie_16_02,2016,20,12574,53.58292,23.33614
2016003,gmina_podlaskie_16_03,2016,20,62504,53.65948,23.34764
2016004,gmina_podlaskie_16_04,2016,20,7034,53.61083,23.49741
2016005,gmina_podlaskie_16_05,2016,20,64428,53.64275,23.51846
2016006,gmina_podlaskie_16_06,2016,20,58060,53.57223,23.44947
2016007,gmina_podlaskie_16_07,2016,20,29956,53.57401,23.46563
2017001,gmina_podlaskie_17_01,2017,20,62223,52.91637,24.04033
2017002,gmina_podlaskie_17_02,2017,20,10566,52.74332,23.97393
2017003,gmina_podlaskie_17_03,2017,20,66546,52.7347,24.14333
2017004,gmina_podlaskie_17_04,2017,20,31877,52.79856,23.74719
2017005,gmina_podlaskie_17_05,2017,20,43048,52.89203,24.01154
2201001,gmina_pomorskie_01_01,2201,22,49321,53.63388,19.50334
2201002,gmina_pomorskie_01_02,2201,22,8842,53.82246,19.0858
2201003,gmina_pomorskie_01_03,2201,22,49552,53.80373,19.2051
2201004,gmina_pomorskie_01_04,2201,22,32716,53.703,19.45064
2201005,gmina_pomorskie_01_05,2201,22,38643,53.73688,19.39983
2202001,gmina_pomorskie_02_01,2202,22,31364,54.46378,18.39321
2202002,gmina_pomorskie_02_02,2202,22,33368,54.6719,18.5742
2202003,gmina_pomorskie_02_03,2202,22,14718,54.82493,18.37224
2202004,gmina_pomorskie_02_04,2202,22,37120,54.71436,18.44955
2202005,gmina_pomorskie_02_05,2202,22,19758,54.87592,18.70759
2202006,gmina_pomorskie_02_06,2202,22,13167,54.92308,18.32239
2203001,gmina_pomorskie_03_01,2203,22,13441,54.38585,18.67443
2203002,gmina_pomorskie_03_02,2203,22,47586,54.48427,18.89506
2203003,gmina_pomorskie_03_03,2203,22,62597,54.10589,18.6968
2203004,gmina_pomorskie_03_04,2203,22,38240,54.34951,18.42044
2203005,gmina_pomorskie_03_05,2203,22,54935,54.50832,18.87335
2203006,gmina_pomorskie_03_06,2203,22,9141,54.4761,18.74308
2204001,gmina_pomorskie_04_01,2204,22,8907,54.27192,18.90465
2204002,gmina_pomorskie_04_02,2204,22,8705,54.16374,18.64598
2204003,gmina_pomorskie_04_03,2204,22,28843,54.14459,18.72964
2204004,gmina_pomorskie_04_04,2204,22,67512,54.03128,18.92729
2204005,gmina_pomorskie_04_05,2204,22,4111,54.0762,18.35541
2204006,gmina_pomorskie_04_06,2204,22,28867,54.14433,18.91844
2204007,gmina_pomorskie_04_07,2204,22,10563,54.04751,19.10984
2204008,gmina_pomorskie_04_08,2204,22,53058,53.88607,18.89691
2205001,gmina_pomorskie_05_01,2205,22,67795,54.41708,18.83434
2205002,gmina_pomorskie_05_02,2205,22,29925,54.63275,19.16798
2205003,gmina_pomorskie_05_03,2205,22,49928,54.63798,19.24827
2205004,gmina_pomorskie_05_04,2205,22,12939,54.49544,19.29929
2205005,gmina_pomorskie_05_05,2205,22,33476,54.59959,19.46473
2205006,gmina_pomorskie_05_06,2205,22,52343,54.47423,19.36023
2205007,gmina_pomorskie_05_07,2205,22,24461,54.73479,19.26288
2206001,gmina_pomorskie_06_01,2206,22,30640,54.27,19.2553
2206002,gmina_pomorskie_06_02,2206,22,61458,54.47282,19.18523
2206003,gmina_pomorskie_06_03,2206,22,5630,54.22003,19.1556
2206004,gmina_pomorskie_06_04,2206,22,35337,54.21203,19.09676
2206005,gmina_pomorskie_06_05,2206,22,65784,54.39568,18.88399
2206006,gmina_pomorskie_06_06,2206,22,42343,54.17089,19.08203
2206007,gmina_pomorskie_06_07,2206,22,5740,54.17212,18.95985
2207001,gmina_pomorskie_07_01,2207,22,41862,53.9883,19.9994
2207002,gmina_pomorskie_07_02,2207,22,51841,53.97488,19.55569
2207003,gmina_pomorskie_07_03,2207,22,46935,54.12743,19.69777
2208001,gmina_pomorskie_08_01,2208,22,38299,55.03182,18.69837
2208002,gmina_pomorskie_08_02,2208,22,6539,54.8938,18.61328
2208003,gmina_pomorskie_08_03,2208,22,62588,54.96948,18.91382
2208004,gmina_pomorskie_08_04,2208,22,9135,54.96667,18.36072
2208005,gmina_pomorskie_08_05,2208,22,55732,55.06125,18.76683
2208006,gmina_pomorskie_08_06,2208,22,62977,55.32013,18.76554
2209001,gmina_pomorskie_09_01,2209,22,33655,54.71235,18.51714
2209002,gmina_pomorskie_09_02,2209,22,62834,54.74209,18.60176
2209003,gmina_pomorskie_09_03,2209,22,7428,54.84893,18.70785
2209004,gmina_pomorskie_09_04,2209,22,39510,54.66174,18.66284
2209005,gmina_pomorskie_09_05,2209,22,44697,54.6072,18.65084
2209006,gmina_pomorskie_09_06,2209,22,2091,54.63926,18.48837
2210001,gmina_pomorskie_10_01,2210,22,38295,53.99613,18.59448
2210002,gmina_pomorskie_10_02,2210,22,22230,53.838,18.58
2210003,gmina_pomorskie_10_03,2210,22,64695,53.56613,18.04305
2210004,gmina_pomorskie_10_04,2210,22,59262,53.61044,18.54208
2210005,gmina_pomorskie_10_05,2210,22,55777,53.70425,18.66411
2210006,gmina_pomorskie_10_06,2210,22,2913,53.71811,18.58059
2210007,gmina_pomorskie_10_07,2210,22,67947,53.52604,18.71102
2211001,gmina_pomorskie_11_01,2211,22,14214,54.30799,18.19379
2211002,gmina_pomorskie_11_02,2211,22,33088,54.19732,18.27602
2211003,gmina_pomorskie_11_03,2211,22,55738,54.3153,18.48437
2211004,gmina_pomorskie_11_04,2211,22,28674,54.42687,18.18832
2211005,gmina_pomorskie_11_05,2211,22,40130,54.37664,18.36498
2211006,gmina_pomorskie_11_06,2211,22,45471,54.38017,18.47988
2212001,gmina_pomorskie_12_01,2212,22,30135,54.11772,19.129
2212002,gmina_pomorskie_12_02,2212,22,33127,54.42815,19.15362
2212003,gmina_pomorskie_12_03,2212,22,45816,54.30804,18.95699
2212004,gmina_pomorskie_12_04,2212,22,66257,54.40879,18.99632
2212005,gmina_pomorskie_12_05,2212,22,29205,54.49758,18.94481
2212006,gmina_pomorskie_12_06,2212,22,4486,54.56609,19.22504
2213001,gmina_pomorskie_13_01,2213,22,46967,53.84271,18.66302
2213002,gmina_pomorskie_13_02,2213,22,2817,54.15328,18.8476
2213003,gmina_pomorskie_13_03,2213,22,59985,54.34647,18.75661
2213004,gmina_pomorskie_13_04,2213,22,2206,54.24187,18.7558
2213005,gmina_pomorskie_13_05,2213,22,21756,54.17935,18.76138
2213006,gmina_pomorskie_13_06,2213,22,4101,53.90834,18.74593
2213007,gmina_pomorskie_13_07,2213,22,15151,54.19916,18.68308
2214001,gmina_pomorskie_14_01,2214,22,42417,54.71337,19.08053
2214002,gmina_pomorskie_14_02,2214,22,3339,54.71774,19.06721
2214003,gmina_pomorskie_14_03,2214,22,63781,54.82584,18.90045
2214004,gmina_pomorskie_14_04,2214,22,53117,54.59134,18.81753
2214005,gmina_pomorskie_14_05,2214,22,15373,54.76047,19.17813
2214006,gmina_pomorskie_14_06,2214,22,31095,54.54209,19.38288
2215001,gmina_pomorskie_15_01,2215,22,54312,54.02326,18.77118
2215002,gmina_pomorskie_15_02,2215,22,16489,54.46575,18.79069
2215003,gmina_pomorskie_15_03,2215,22,63099,54.25102,18.80139
2215004,gmina_pomorskie_15_04,2215,22,41310,53.96569,18.91207
2215005,gmina_pomorskie_15_05,2215,22,56746,54.3024,18.77451
2215006,gmina_pomorskie_15_06,2215,22,9019,53.74975,18.68803
2215007,gmina_pomorskie_15_07,2215,22,33085,54.06347,18.85691
2216001,gmina_pomorskie_16_01,2216,22,31067,53.99709,17.87597
2216002,gmina_pomorskie_16_02,2216,22,48937,53.88246,17.98182
2216003,gmina_pomorskie_16_03,2216,22,34822,54.00183,17.68264
2216004,gmina_pomorskie_16_04,2216,22,67316,53.99454,18.2487
2216005,gmina_pomorskie_16_05,2216,22,39677,54.06829,17.65561
2216006,gmina_pomorskie_16_06,2216,22,54696,54.08829,17.91632
2217001,gmina_pomorskie_17_01,2217,22,9782,54.93933,18.09401
2217002,gmina_pomorskie_17_02,2217,22,8547,54.83262,18.25243
2217003,gmina_pomorskie_17_03,2217,22,28804,54.82747,18.32144
2217004,gmina_pomorskie_17_04,2217,22,14381,54.65664,18.48192
2217005,gmina_pomorskie_17_05,2217,22,24397,54.75073,18.07465
2217006,gmina_pomorskie_17_06,2217,22,36836,54.83807,18.10374
2217007,gmina_pomorskie_17_07,2217,22,51960,54.82707,18.15924
2218001,gmina_pomorskie_18_01,2218,22,66870,54.49891,17.13289
2218002,gmina_pomorskie_18_02,2218,22,43616,54.36219,17.24581
2218003,gmina_pomorskie_18_03,2218,22,43447,54.34727,17.47467
2218004,gmina_pomorskie_18_04,2218,22,66928,54.33887,17.28096
2218005,gmina_pomorskie_18_05,2218,22,54783,54.59032,17.05101
2218006,gmina_pomorskie_18_06,2218,22,45200,54.25239,17.04181
2218007,gmina_pomorskie_18_07,2218,22,59914,54.31792,17.09506
2218008,gmina_pomorskie_18_08,2218,22,66718,54.32798,17.03103
2218009,gmina_pomorskie_18_09,2218,22,7102,54.57948,17.41796
2219001,gmina_pomorskie_19_01,2219,22,25691,54.28065,18.09156
2219002,gmina_pomorskie_19_02,2219,22,2578,54.54604,18.19937
2219003,gmina_pomorskie_19_03,2219,22,26323,54.33285,18.1024
2219004,gmina_pomorskie_19_04,2219,22,55371,54.40258,18.42441
2219005,gmina_pomorskie_19_05,2219,22,6486,54.19968,18.06092
2220001,gmina_pomorskie_20_01,2220,22,21793,54.82991,17.58841
2220002,gmina_pomorskie_20_02,2220,22,62307,54.93632,17.95037
2220003,gmina_pomorskie_20_03,2220,22,18013,54.74579,17.8576
2220004,gmina_pomorskie_20_04,2220,22,22136,54.74201,17.79054
2220005,gmina_pomorskie_20_05,2220,22,18438,54.87137,17.65376
2220006,gmina_pomorskie_20_06,2220,22,8625,54.88238,17.62747
2401001,gmina_slaskie_01_01,2401,24,65318,49.83161,18.53106
2401002,gmina_slaskie_01_02,2401,24,32990,49.61356,18.36077
2401003,gmina_slaskie_01_03,2401,24,19106,49.67473,18.40284
2401004,gmina_slaskie_01_04,2401,24,52566,49.81379,18.39158
2401005,gmina_slaskie_01_05,2401,24,47292,49.96347,18.41988
2401006,gmina_slaskie_01_06,2401,24,44881,49.90973,18.53688
2402001,gmina_slaskie_02_01,2402,24,6051,49.63202,18.51217
2402002,gmina_slaskie_02_02,2402,24,21081,49.80693,18.46313
2402003,gmina_slaskie_02_03,2402,24,41239,49.37307,18.42512
2402004,gmina_slaskie_02_04,2402,24,62669,49.64711,18.44309
2402005,gmina_slaskie_02_05,2402,24,23397,49.80504,18.53943
2402006,gmina_slaskie_02_06,2402,24,42128,49.51869,18.33175
2403001,gmina_slaskie_03_01,2403,24,53530,50.07869,18.78502
2403002,gmina_slaskie_03_02,2403,24,36541,50.23347,18.31687
2403003,gmina_slaskie_03_03,2403,24,38985,50.25672,18.74917
2403004,gmina_slaskie_03_04,2403,24,60354,50.17629,18.726
2403005,gmina_slaskie_03_05,2403,24,38574,50.04921,18.3671
2403006,gmina_slaskie_03_06,2403,24,28144,50.3661,18.78488
2403007,gmina_slaskie_03_07,2403,24,65800,50.41461,18.76258
2404001,gmina_slaskie_04_01,2404,24,12333,50.61684,18.45704
2404002,gmina_slaskie_04_02,2404,24,5526,50.58051,18.25141
2404003,gmina_slaskie_04_03,2404,24,38161,50.63808,18.36621
2404004,gmina_slaskie_04_04,2404,24,49777,50.47931,18.47647
2404005,gmina_slaskie_04_05,2404,24,12470,50.44873,18.49298
2404006,gmina_slaskie_04_06,2404,24,66768,50.72718,18.5755
2404007,gmina_slaskie_04_07,2404,24,43080,50.54384,18.65385
2404008,gmina_slaskie_04_08,2404,24,29139,50.43925,18.50639
2405001,gmina_slaskie_05_01,2405,24,24549,49.50519,19.2977
2405002,gmina_slaskie_05_02,2405,24,62324,49.37725,19.53157
2405003,gmina_slaskie_05_03,2405,24,49285,49.57623,19.67843
2405004,gmina_slaskie_05_04,2405,24,58548,49.41033,19.65784
2405005,gmina_slaskie_05_05,2405,24,63569,49.44155,19.46023
2405006,gmina_slaskie_05_06,2405,24,56765,49.53892,19.60921
2405007,gmina_slaskie_05_07,2405,24,21029,49.31102,19.79596
2405008,gmina_slaskie_05_08,2405,24,9547,49.43675,19.53847
2405009,gmina_slaskie_05_09,2405,24,67657,49.51404,19.72757
2406001,gmina_slaskie_06_01,2406,24,46498,50.51074,18.93226
2406002,gmina_slaskie_06_02,2406,24,3309,50.5462,18.6953
2406003,gmina_slaskie_06_03,2406,24,56247,50.76907,18.54905
2406004,gmina_slaskie_06_04,2406,24,20871,50.84078,18.37852
2406005,gmina_slaskie_06_05,2406,24,51479,50.65994,18.51981
2406006,gmina_slaskie_06_06,2406,24,51673,50.78898,18.80057
2406007,gmina_slaskie_06_07,2406,24,55617,50.83473,18.63614
2407001,gmina_slaskie_07_01,2407,24,52555,49.79449,18.94668
2407002,gmina_slaskie_07_02,2407,24,40397,49.67827,18.61388
2407003,gmina_slaskie_07_03,2407,24,4571,49.94026,18.74768
2407004,gmina_slaskie_07_04,2407,24,13718,49.98657,18.67477
2407005,gmina_slaskie_07_05,2407,24,21636,49.70155,19.14604
2407006,gmina_slaskie_07_06,2407,24,36569,49.83055,18.7287
2408001,gmina_slaskie_08_01,2408,24,5466,49.94464,18.54015
2408002,gmina_slaskie_08_02,2408,24,18948,49.90998,18.29698
2408003,gmina_slaskie_08_03,2408,24,23723,49.70447,18.34586
2408004,gmina_slaskie_08_04,2408,24,52763,50.15283,18.06338
2408005,gmina_slaskie_08_05,2408,24,20124,50.19666,18.49648
2408006,gmina_slaskie_08_06,2408,24,8532,50.03876,18.52741
2408007,gmina_slaskie_08_07,2408,24,5954,49.85435,18.47927
2409001,gmina_slaskie_09_01,2409,24,34986,49.82895,18.1719
2409002,gmina_slaskie_09_02,2409,24,10118,49.70104,17.77139
2409003,gmina_slaskie_09_03,2409,24,21521,50.05361,17.94384
2409004,gmina_slaskie_09_04,2409,24,51203,49.93572,18.27485
2409005,gmina_slaskie_09_05,2409,24,64250,49.95538,18.28695
2410001,gmina_slaskie_10_01,2410,24,4901,49.91764,18.97478
2410002,gmina_slaskie_10_02,2410,24,38329,49.95757,18.8694
2410003,gmina_slaskie_10_03,2410,24,27281,50.05733,18.88093
2410004,gmina_slaskie_10_04,2410,24,23618,49.91471,19.09444
2410005,gmina_slaskie_10_05,2410,24,3299,49.67762,19.17969
2410006,gmina_slaskie_10_06,2410,24,15567,50.1117,18.96064
2411001,gmina_slaskie_11_01,2411,24,46922,50.40054,20.07883
2411002,gmina_slaskie_11_02,2411,24,15613,50.24858,20.20824
2411003,gmina_slaskie_11_03,2411,24,37738,50.15037,19.91513
2411004,gmina_slaskie_11_04,2411,24,26337,50.25245,20.03725
2411005,gmina_slaskie_11_05,2411,24,13062,50.33182,20.28134
2411006,gmina_slaskie_11_06,2411,24,51047,50.14407,19.84278
2412001,gmina_slaskie_12_01,2412,24,6644,50.93853,19.18738
2412002,gmina_slaskie_12_02,2412,24,42099,51.0799,19.35968
2412003,gmina_slaskie_12_03,2412,24,4306,51.41329,19.03604
2412004,gmina_slaskie_12_04,2412,24,59648,50.99865,19.44456
2412005,gmina_slaskie_12_05,2412,24,8338,51.24826,19.16588
2412006,gmina_slaskie_12_06,2412,24,5319,51.00661,19.32997
2412007,gmina_slaskie_12_07,2412,24,2094,51.06337,19.14596
2413001,gmina_slaskie_13_01,2413,24,41125,50.61909,19.18004
2413002,gmina_slaskie_13_02,2413,24,43302,50.5918,19.04513
2413003,gmina_slaskie_13_03,2413,24,19914,50.42368,19.02124
2413004,gmina_slaskie_13_04,2413,24,10982,50.53795,18.68898
2413005,gmina_slaskie_13_05,2413,24,58852,50.50492,18.83493
2413006,gmina_slaskie_13_06,2413,24,45032,50.70832,18.99338
2414001,gmina_slaskie_14_01,2414,24,4398,50.83828,19.16697
2414002,gmina_slaskie_14_02,2414,24,55027,50.65901,19.07856
2414003,gmina_slaskie_14_03,2414,24,56441,50.89049,19.2387
2414004,gmina_slaskie_14_04,2414,24,30043,50.76116,19.2399
2414005,gmina_slaskie_14_05,2414,24,59708,50.46368,19.08733
2414006,gmina_slaskie_14_06,2414,24,60430,50.977,18.89579
2414007,gmina_slaskie_14_07,2414,24,10285,51.04282,19.04319
2415001,gmina_slaskie_15_01,2415,24,62502,50.25007,18.31025
2415002,gmina_slaskie_15_02,2415,24,62525,50.34689,18.16269
2415003,gmina_slaskie_15_03,2415,24,40019,50.17676,18.38198
2415004,gmina_slaskie_15_04,2415,24,23443,49.98566,18.29427
2415005,gmina_slaskie_15_05,2415,24,21836,50.06847,18.5614
2415006,gmina_slaskie_15_06,2415,24,13604,50.14323,18.19101
2415007,gmina_slaskie_15_07,2415,24,53764,50.01528,18.12688
2415008,gmina_slaskie_15_08,2415,24,43746,50.55103,18.41901
2416001,gmina_slaskie_16_01,2416,24,31481,50.48911,18.75222
2416002,gmina_slaskie_16_02,2416,24,56984,50.4025,18.50389
2416003,gmina_slaskie_16_03,2416,24,7927,50.13477,18.67538
2416004,gmina_slaskie_16_04,2416,24,12646,50.2135,19.26182
2416005,gmina_slaskie_16_05,2416,24,2611,50.0813,18.81906
2417001,gmina_slaskie_17_01,2417,24,47726,50.53278,19.10096
2417002,gmina_slaskie_17_02,2417,24,24640,50.56152,19.11037
2417003,gmina_slaskie_17_03,2417,24,52369,50.64074,19.03054
2417004,gmina_slaskie_17_04,2417,24,23523,50.3666,18.92313
2417005,gmina_slaskie_17_05,2417,24,24728,50.55174,18.9426
2417006,gmina_slaskie_17_06,2417,24,11417,50.39729,18.82902
2417007,gmina_slaskie_17_07,2417,24,11498,50.48839,18.78399
2418001,gmina_slaskie_18_01,2418,24,24559,49.88915,18.92179
2418002,gmina_slaskie_18_02,2418,24,49483,49.78297,18.88934
2418003,gmina_slaskie_18_03,2418,24,45879,49.74696,18.67812
2418004,gmina_slaskie_18_04,2418,24,42468,49.95472,18.8996
2418005,gmina_slaskie_18_05,2418,24,59310,49.96011,18.48699
2419001,gmina_slaskie_19_01,2419,24,33343,50.83497,19.19158
2419002,gmina_slaskie_19_02,2419,24,62254,50.87634,19.18575
2419003,gmina_slaskie_19_03,2419,24,21373,50.62237,19.14898
2419004,gmina_slaskie_19_04,2419,24,63253,51.09444,19.13546
2419005,gmina_slaskie_19_05,2419,24,29301,50.71388,19.28937
2419006,gmina_slaskie_19_06,2419,24,44472,50.7329,19.20594
2419007,gmina_slaskie_19_07,2419,24,30082,50.73777,19.36181
2419008,gmina_slaskie_19_08,2419,24,64811,50.9355,19.40443
2420001,gmina_slaskie_20_01,2420,24,6316,50.20516,20.78716
2420002,gmina_slaskie_20_02,2420,24,44844,50.50445,21.07622
2420003,gmina_slaskie_20_03,2420,24,40617,50.4211,20.60179
2420004,gmina_slaskie_20_04,2420,24,56682,50.38236,20.60407
2420005,gmina_slaskie_20_05,2420,24,19802,50.35012,20.8864
2420006,gmina_slaskie_20_06,2420,24,17554,50.43647,20.88223
2420007,gmina_slaskie_20_07,2420,24,20931,50.19102,20.7859
2420008,gmina_slaskie_20_08,2420,24,63378,50.1231,20.48215
2421001,gmina_slaskie_21_01,2421,24,21651,50.49056,18.70023
2421002,gmina_slaskie_21_02,2421,24,23360,50.48512,18.31044
2421003,gmina_slaskie_21_03,2421,24,43159,50.50986,18.53537
2421004,gmina_slaskie_21_04,2421,24,27234,50.82786,18.36164
2421005,gmina_slaskie_21_05,2421,24,12370,50.44174,18.7511
2421006,gmina_slaskie_21_06,2421,24,12618,50.60987,18.66648
2421007,gmina_slaskie_21_07,2421,24,47297,50.47154,18.75414
2422001,gmina_slaskie_22_01,2422,24,23725,51.0478,19.67256
2422002,gmina_slaskie_22_02,2422,24,66862,51.19377,19.16572
2422003,gmina_slaskie_22_03,2422,24,27273,50.99826,19.3833
2422004,gmina_slaskie_22_04,2422,24,10579,50.9041,19.15465
2422005,gmina_slaskie_22_05,2422,24,44564,51.13221,19.47482
2422006,gmina_slaskie_22_06,2422,24,3421,51.23825,19.30571
2423001,gmina_slaskie_23_01,2423,24,25453,50.00158,19.59766
2423002,gmina_slaskie_23_02,2423,24,4849,50.10625,19.75882
2423003,gmina_slaskie_23_03,2423,24,64289,50.26873,19.88449
2423004,gmina_slaskie_23_04,2423,24,1925,49.8782,19.80359
2423005,gmina_slaskie_23_05,2423,24,50705,50.21961,19.51879
2423006,gmina_slaskie_23_06,2423,24,50501,50.02003,19.76652
2423007,gmina_slaskie_23_07,2423,24,37375,50.34092,20.08666
2424001,gmina_slaskie_24_01,2424,24,13494,49.96987,19.35821
2424002,gmina_slaskie_24_02,2424,24,13599,50.13738,19.486
2424003,gmina_slaskie_24_03,2424,24,43614,50.02144,19.45239
2424004,gmina_slaskie_24_04,2424,24,9128,49.95894,19.49063
2424005,gmina_slaskie_24_05,2424,24,11294,49.94406,19.329
2424006,gmina_slaskie_24_06,2424,24,54505,49.65563,19.29674
2424007,gmina_slaskie_24_07,2424,24,44522,49.76376,19.53905
2425001,gmina_slaskie_25_01,2425,24,5965,50.51027,19.16222
2425002,gmina_slaskie_25_02,2425,24,45416,50.44583,19.00282
2425003,gmina_slaskie_25_03,2425,24,67924,50.58462,18.69383
2425004,gmina_slaskie_25_04,2425,24,3829,50.41596,18.98218
2425005,gmina_slaskie_25_05,2425,24,60310,50.40656,19.02561
2425006,gmina_slaskie_25_06,2425,24,43425,50.42966,19.05027
2426001,gmina_slaskie_26_01,2426,24,51177,51.09849,19.00259
2426002,gmina_slaskie_26_02,2426,24,22393,51.13772,18.70699
2426003,gmina_slaskie_26_03,2426,24,22074,51.01667,18.72962
2426004,gmina_slaskie_26_04,2426,24,42309,51.09609,18.66683
2426005,gmina_slaskie_26_05,2426,24,9261,51.06519,18.87629
2426006,gmina_slaskie_26_06,2426,24,12323,51.01106,18.61052
2426007,gmina_slaskie_26_07,2426,24,40956,51.14711,18.9619
2426008,gmina_slaskie_26_08,2426,24,25426,50.93505,18.67524
2426009,gmina_slaskie_26_09,2426,24,9092,50.97682,18.67469
2427001,gmina_slaskie_27_01,2427,24,31686,50.9712,18.33689
2427002,gmina_slaskie_27_02,2427,24,46387,50.99072,18.42568
2427003,gmina_slaskie_27_03,2427,24,50112,51.08834,18.18763
2427004,gmina_slaskie_27_04,2427,24,24515,51.02895,18.02582
2427005,gmina_slaskie_27_05,2427,24,26719,50.96457,18.42249
2428001,gmina_slaskie_28_01,2428,24,51593,49.65991,19.16127
2428002,gmina_slaskie_28_02,2428,24,30583,49.52464,19.18527
2428003,gmina_slaskie_28_03,2428,24,41512,49.77111,18.77399
2428004,gmina_slaskie_28_04,2428,24,52581,49.7188,18.99552
2428005,gmina_slaskie_28_05,2428,24,46214,49.43679,19.18779
2429001,gmina_slaskie_29_01,2429,24,59406,49.67474,18.81237
2429002,gmina_slaskie_29_02,2429,24,21842,49.76907,19.08293
2429003,gmina_slaskie_29_03,2429,24,18967,49.56023,18.97236
2429004,gmina_slaskie_29_04,2429,24,25886,49.61496,19.08492
2429005,gmina_slaskie_29_05,2429,24,42606,49.6685,18.82762
2429006,gmina_slaskie_29_06,2429,24,45642,49.7463,18.97362
2430001,gmina_slaskie_30_01,2430,24,58001,50.45627,19.20271
2430002,gmina_slaskie_30_02,2430,24,23380,50.37115,18.76046
2430003,gmina_slaskie_30_03,2430,24,49640,50.63163,19.04258
2430004,gmina_slaskie_30_04,2430,24,51591,50.4372,18.87757
2430005,gmina_slaskie_30_05,2430,24,50720,50.32931,18.90076
2431001,gmina_slaskie_31_01,2431,24,49246,50.58056,18.14307
2431002,gmina_slaskie_31_02,2431,24,20106,50.47847,17.82908
2431003,gmina_slaskie_31_03,2431,24,40501,50.4812,17.84315
2431004,gmina_slaskie_31_04,2431,24,4055,50.6043,18.23548
2431005,gmina_slaskie_31_05,2431,24,29188,50.54774,18.14712
2431006,gmina_slaskie_31_06,2431,24,20972,50.43724,18.07498
2431007,gmina_slaskie_31_07,2431,24,61200,50.44917,18.04226
2431008,gmina_slaskie_31_08,2431,24,33296,50.3848,18.10085
2432001,gmina_slaskie_32_01,2432,24,41384,50.56315,18.48053
2432002,gmina_slaskie_32_02,2432,24,59494,50.73738,18.60523
2432003,gmina_slaskie_32_03,2432,24,16816,50.88055,18.36527
2432004,gmina_slaskie_32_04,2432,24,43674,50.53853,18.43717
2432005,gmina_slaskie_32_05,2432,24,31120,50.32632,18.4447
2432006,gmina_slaskie_32_06,2432,24,59947,50.7343,18.53428
2432007,gmina_slaskie_32_07,2432,24,42029,50.55432,18.57228
2433001,gmina_slaskie_33_01,2433,24,11768,50.42198,18.4785
2433002,gmina_slaskie_33_02,2433,24,6508,50.57341,18.44604
2433003,gmina_slaskie_33_03,2433,24,34257,50.40448,18.62468
2433004,gmina_slaskie_33_04,2433,24,4984,50.61911,18.66168
2433005,gmina_slaskie_33_05,2433,24,5272,50.36343,18.49811
2433006,gmina_slaskie_33_06,2433,24,26662,50.51082,18.53277
2434001,gmina_slaskie_34_01,2434,24,14314,50.37968,19.9065
2434002,gmina_slaskie_34_02,2434,24,25657,50.1867,19.93987
2434003,gmina_slaskie_34_03,2434,24,12313,50.1082,19.87688
2434004,gmina_slaskie_34_04,2434,24,10621,50.3197,19.76762
2434005,gmina_slaskie_34_05,2434,24,10122,50.19801,19.90167
2434006,gmina_slaskie_34_06,2434,24,10409,50.28584,19.83068
2434007,gmina_slaskie_34_07,2434,24,25104,50.1414,19.66096
2435001,gmina_slaskie_35_01,2435,24,45304,49.34906,19.38997
2435002,gmina_slaskie_35_02,2435,24,40227,49.1753,19.32018
2435003,gmina_slaskie_35_03,2435,24,12717,49.54896,19.6049
2435004,gmina_slaskie_35_04,2435,24,36483,49.3757,19.16979
2435005,gmina_slaskie_35_05,2435,24,26493,49.42524,19.30532
2436001,gmina_slaskie_36_01,2436,24,8725,50.52744,18.75093
2436002,gmina_slaskie_36_02,2436,24,60853,50.42013,18.45701
2436003,gmina_slaskie_36_03,2436,24,12732,50.54896,19.07022
2436004,gmina_slaskie_36_04,2436,24,51415,50.55359,18.4601
2436005,gmina_slaskie_36_05,2436,24,40953,50.56161,18.88651
2436006,gmina_slaskie_36_06,2436,24,5355,50.33775,18.65204
2601001,gmina_swietokrzyskie_01_01,2601,26,31390,51.03305,21.28549
2601002,gmina_swietokrzyskie_01_02,2601,26,57361,50.94155,21.17036
2601003,gmina_swietokrzyskie_01_03,2601,26,23009,50.84234,21.26975
2601004,gmina_swietokrzyskie_01_04,2601,26,66874,51.00267,21.18398
2601005,gmina_swietokrzyskie_01_05,2601,26,16663,50.81516,21.01719
2601006,gmina_swietokrzyskie_01_06,2601,26,67785,50.97282,21.01523
2602001,gmina_swietokrzyskie_02_01,2602,26,53080,51.22106,20.67648
2602002,gmina_swietokrzyskie_02_02,2602,26,60159,51.25003,20.60071
2602003,gmina_swietokrzyskie_02_03,2602,26,11868,51.17445,20.41234
